date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,temperature_2m_mean,rain_sum,shortwave_radiation_sum,wind_speed_10m_max,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index,rain_temp_interaction,wind_turbidity_index,radiation_temp_ratio,conductivity_rain_index,wind_oxygen_mixing,thermal_stratification_index,nutrient_runoff_potential,light_availability_index,weather_stress_index,pH_conductivity_stability,temp_turbidity_metabolism,oxygen_pH_balance,nutrient_temp_efficiency,radiation_nutrient_productivity,wind_mixing_efficiency,precipitation_nutrient_loading,thermal_oxygen_capacity,pH_oxygen_photosynthesis,conductivity_turbidity_clarity,wind_radiation_mixing,temp_conductivity_density,nutrient_redox_potential,light_penetration_depth,metabolic_activity_index,hydrodynamic_mixing_index,biogeochemical_cycling_index,ecological_stress_index,water_column_stability,algal_growth_potential,environmental_capacity_index
2021-01-11,20210111,虎丘,阴-晴,6,-3,82,2,西北风,3级,良,3.5,7.51,12.85,4.5200000000000005,-1.0,-1.0,0.4,385.7,49.7,0.0005,1707950.0,0.4,0.0,12.16,22.8,4.597964891111039,44.975,0.5842124999999999,137.843,0.0007786312499999,26.285,-0.0219473874079137,0.9653825688581597,0.0044374999999999,0.019723865877712,0.0,714.7900125,1.429746485618134,385.7,264.6838125,0.1528384279475982,-0.0,0.2398422090729783,2.6228518838693624,45.36233158879247,0.1291499097998895,3.342284999999997,0.0949754296602237,1.168611653202209,173.45088757396448,-0.0,0.1163046289113007,0.1578185599999999,0.1560849665532214,26.195423481054306,0.5030434705873925,-0.6551863531759563,0.2961623176957005,6.796021126760563,57.588222558995454,0.016896896139585,0.4942825907868627,2.5742262733357486,-0.0123849046718895,-0.0
2021-01-12,20210112,虎丘,晴,10,0,81,2,西南风,3级,良,2.9,7.51,12.64,4.08,-1.0,0.027,0.39,383.2,67.7,0.001,2301790.0,2.4,0.0,13.59,19.4,13.928571428571429,36.656,0.5842124999999999,144.293,7.682125000000011e-05,21.779,-0.0219473874079137,0.9343811969066796,0.027,0.0145560407569141,0.0,714.7900125,1.429746485618134,383.2,245.216,0.1487179487179487,0.0,0.1978165938864628,2.6228518838693624,45.36233158879247,0.071885328182222,3.2876639999999973,0.482068500801765,1.3945485624387557,108.2107714701601,-0.0,0.0954086413326392,0.1734953759999999,0.0835898252510203,26.195423481054306,0.4171963591648442,-0.6551863531759563,0.2961623176957005,4.066271196454948,40.67379988432619,0.016896896139585,0.5029641288922148,2.92249835634451,0.0002961139866426,-0.0
2021-01-13,20210113,虎丘,晴,16,3,74,2,西南风,2级,良,3.5,7.49,12.47,3.6399999999999997,-1.0,0.024,0.4,381.2,41.2,0.001,1564720.0,5.3,0.0,13.46,18.3,16.0,43.645,0.5842124999999999,133.087,7.682125000000011e-05,26.215,-0.0219473874079137,0.9368342905572956,0.024,0.0236966824644549,0.0,714.7900125,1.429746485618134,381.2,228.201,0.1902173913043478,0.0,0.318957345971564,2.6228518838693624,45.36233158879247,0.1551635172240378,2.994047000000003,0.5050883958436398,1.3188052775144632,165.30710900473932,-0.0,0.1141941391941392,0.166167738,0.2244412519723981,26.195423481054306,0.5038911894442497,-0.6551863531759563,0.2961623176957005,7.934491504854369,46.37271937445699,0.016896896139585,0.4196988660635994,3.940808128544423,0.0005552832551629,-0.0
2021-01-14,20210114,虎丘,多云-晴,17,4,100,2,东南风,2级,良,5.1,7.5,12.22,3.1999999999999997,-1.0,0.025,0.39,377.5,34.7,0.001,1637720.0,6.6,0.0,13.06,15.8,15.0,62.322,0.5842124999999999,129.38,7.682125000000011e-05,38.25,-0.0219473874079137,0.95787489523186,0.025,0.0280112044817927,0.0,548.2600000000001,1.429746485618134,377.5,193.076,0.320754716981132,0.0,0.3658263305322128,2.5901639344262297,45.36233158879247,0.3226168511610346,3.055,0.5355415726622493,1.289571673075987,167.07282913165267,-0.0,0.1646552179656538,0.1595932,0.3132546116887535,26.195423481054306,0.7352712122020522,-0.6551863531759563,0.2961623176957005,13.47017291066282,58.497277676951,0.016896896139585,0.3567921440261866,7.615402871721845,0.0010827806122448,-0.0
2021-01-15,20210115,虎丘,晴-多云,17,2,102,3,西北风,3级,轻度,5.9,7.48,12.71,2.76,0.025,0.022,0.37,377.2,33.1,0.001,1467270.0,8.4,0.0,13.37,26.1,16.08695652173913,74.989,1.0506666666666666,128.644,0.00055,44.132000000000005,0.0673854447439353,1.0172968018857682,0.022,0.0293255131964809,0.0,714.7900125,1.429746485618134,377.2,264.6838125,0.2251908396946564,0.0,0.3920821114369501,2.6228518838693624,45.36233158879247,0.4202654019284317,2.928384000000005,0.5265055326050205,1.2062674521017305,288.7073313782991,0.0,0.1982786885245901,0.166534046,0.3439691412626184,26.195423481054306,0.8507051216773858,0.4111051212938009,0.1042771572970611,15.217518176885514,111.8138251524833,0.0275157978723404,0.3774555383987512,3.2420604859856645,0.0006948389477443,0.0
2021-01-16,20210116,虎丘,阴,6,-1,75,2,东北风,3级,良,6.6,7.52,12.54,3.5,0.025,0.026,0.37,377.5,55.6,0.001,2229490.0,3.1,0.0,10.29,20.5,13.703703703703704,82.764,1.2986666666666666,137.746,0.00065,49.632,0.0673854447439353,1.0219818811324497,0.026,0.0176678445229682,0.0,714.7900125,1.3539473684210526,377.5,257.07,0.3203883495145631,0.0,0.1818021201413427,2.6228518838693624,45.36233158879247,0.2995707951208121,3.390815999999994,0.550823378871657,1.0092596504368931,136.72703180212014,0.0,0.2186631439894319,0.1316173319999999,0.122075049476775,26.195423481054306,0.9515274510850088,0.439407008086253,0.0404004711425206,10.355828286189682,98.22141560798548,0.0268077333333333,0.5029641288922148,5.871194269016872,0.0005368828005587,0.0
2021-01-17,20210117,虎丘,晴,5,-2,59,2,西北风,2级,良,5.8,7.58,12.34,2.88,0.025,0.022,0.27,382.9,32.9,0.001,1728020.0,0.6,0.0,13.68,13.3,11.73913043478261,71.572,1.0573333333333332,130.304,0.00055,43.964,0.092250922509225,0.985122054521202,0.022,0.0294985250737463,0.0,437.57,1.429746485618134,382.9,164.122,0.4328358208955223,0.0,0.4035398230088495,1.9558823529411768,45.36233158879247,0.412042764348055,4.151176000000001,0.3902368265034379,1.0543366900568338,150.22330383480826,0.0,0.1864339671789528,0.182316096,0.3534211425037613,26.195423481054306,0.8344864951130374,0.6602583025830259,0.1040051090228993,14.750292550299076,55.78132909104057,0.018891649484536,0.3827888797184435,12.368122076186232,0.0009722205582028,0.0
2021-01-18,20210118,虎丘,晴,10,0,87,2,西南风,2级,良,5.6,7.59,12.38,2.66,0.025,0.018,0.38,383.2,23.3,0.001,1228080.0,2.9,0.0,14.13,12.0,20.0,69.328,1.0193333333333334,126.557,0.00045,42.504,0.0656167979002624,0.9831867597879892,0.018,0.0411522633744856,0.0,279.6,1.429746485618134,383.2,148.56,0.4628099173553718,0.0,0.5814814814814815,1.8181818181818183,45.36233158879247,0.5453505643680304,4.309477999999999,0.5266056653103,1.168611653202209,189.23456790123456,0.0,0.180447683498178,0.190673046,0.7045542297155675,25.69090909090909,0.8056205556286646,0.479278215223097,0.1588747217162517,19.517786350148366,48.582995951417,0.0231363934426229,0.2765414913339335,14.656922341370125,0.0017133128205128,0.0
2021-01-19,20210119,虎丘,晴,11,4,82,2,东南风,3级,良,6.6,7.59,12.13,2.74,0.025,-1.0,0.37,383.8,19.6,0.001,1350780.0,4.6,0.0,13.95,22.0,4.597964891111039,80.058,0.7033333333333335,125.257,7.682125000000011e-05,50.094,0.0673854447439353,0.9885678004893632,0.0044374999999999,0.0485436893203883,0.0,431.2000000000001,1.429746485618134,383.8,264.6838125,0.2986425339366515,-0.0,0.6771844660194174,2.6228518838693624,45.36233158879247,0.823092573001843,4.222452999999999,0.0949754296602237,1.168611653202209,409.8834951456311,0.0,0.2080509355509355,0.1844427149999999,0.9964689998961468,26.195423481054306,0.9492682676519671,0.4822574123989218,0.1810653652458335,26.0342853470437,104.92845786963434,-0.0163475712522186,0.2429217078487661,5.186380295243749,-0.0123849046718895,0.0
2021-01-20,20210120,虎丘,多云-小雨,15,10,45,1,东南风,3级,优,6.5,7.58,11.9,3.13,0.025,0.02,0.36,381.2,36.0,0.001,1758260.0,8.9,0.0,13.1,19.9,17.142857142857142,77.35000000000001,1.17,131.034,0.0005,49.27,0.0692520775623268,0.9673356703470686,0.02,0.027027027027027,0.0,714.7900125,1.429746485618134,381.2,236.81,0.325,0.0,0.354054054054054,2.6228518838693624,45.36233158879247,0.4478868491669338,4.003160000000001,0.5259316454726856,1.1115718600252529,205.02378378378376,0.0,0.2023809523809524,0.1683612,0.2939090208172706,26.195423481054306,0.9357979232536068,0.4779778393351802,0.085727373862967,14.610341390480938,93.65044888502752,0.0207457627118644,0.4340812842287311,6.1945,0.0007928100349152,0.0
2021-01-21,20210121,虎丘,小雨-阴,16,9,60,2,东北风,2级,良,8.3,7.57,11.56,3.34,0.025,0.023,0.36,376.3,35.4,0.003,2123920.0,10.8,0.2,6.98,17.1,15.0,95.948,1.241,129.321,0.000575,62.83100000000001,0.0692520775623268,0.98356160322822,0.023,0.0274725274725274,0.021505376344086,605.34,0.7505376344086021,313.58333333333337,197.676,0.4825581395348837,0.0383,0.1917582417582417,1.8602150537634408,45.36233158879247,0.6569249473317026,3.755844000000004,0.5800039936850545,0.6351416471937579,176.77829670329675,0.3365,0.2543016167505963,0.086337016,0.300041462014416,12.834193548387098,1.1971659256852063,0.4563157894736845,0.0441839266724059,18.27695923502769,103.1243188258374,0.0220545622119815,0.4429819950359503,10.557362087614925,0.0007280880335134,9.009845031905195
2021-01-22,20210122,虎丘,小雨,10,6,86,2,东北风,微风,良,9.1,7.62,11.56,3.11,0.025,0.023,0.38,373.7,36.3,0.003,2417440.0,9.3,8.3,3.12,15.9,15.833333333333334,105.196,1.171,128.916,0.000575,69.342,0.0656167979002624,1.0032871994242798,0.023,0.0268096514745308,0.212968700464017,577.17,0.3089108910891089,40.18279569892473,183.804,0.56875,0.87315,0.0836461126005362,2.3960396039603964,45.36233158879247,0.7359583832379895,4.443664000000002,0.6351978733626984,0.2916824574773052,159.29839142091154,4.5633125,0.2807472644782492,0.040395264,0.2833873010336015,4.9116831683168325,1.3138658445630071,0.4702887139107612,0.0203518522142423,19.836513734224205,105.32867438305308,0.0245825790754257,0.4476813884423615,13.2838671875,0.0003936514745308,157.37460758569114
2021-01-23,20210123,虎丘,小雨-多云,7,3,70,2,北风,3级,良,9.1,7.56,11.1,3.14,0.025,0.022,0.37,373.4,33.0,0.003,2570630.0,6.7,2.5,4.34,15.5,16.08695652173913,101.01,1.1773333333333331,127.488,0.00055,68.79599999999999,0.0673854447439353,0.9633640063676044,0.022,0.0294117647058823,0.212968700464017,511.5,0.4297029702970297,106.68571428571428,172.04999999999998,0.5833333333333334,0.49,0.1276470588235294,1.7821782178217822,45.36233158879247,0.8073896380816766,3.4809599999999947,0.6178599661493245,0.3915632567031794,170.2264705882353,3.95625,0.2697916666666666,0.0510644399999999,0.3425688073394495,6.6603960396039605,1.3140178021386189,0.4188679245283016,0.0308326229042341,20.56100161550888,102.7013251783894,0.0218246376811594,0.4309666809666809,13.962606837606836,0.0005730501960784,102.72868402197275
2021-01-24,20210124,虎丘,阴-多云,11,4,126,3,东北风,2级,轻度,8.7,7.53,10.9,3.12,0.025,0.021,0.37,374.7,31.3,0.003,2584870.0,6.1,0.0,6.42,12.2,16.818181818181817,94.83,1.1703333333333334,127.189,0.000525,65.511,0.0673854447439353,0.9366908384098666,0.021,0.0309597523219814,0.0,381.86,0.6618556701030929,374.7,132.98,0.7073170731707317,0.0,0.1987616099071207,1.2577319587628866,45.36233158879247,0.7944679038554047,3.061810000000003,0.6040805560499733,0.5659076143682819,141.52755417956655,0.0,0.2524088368379026,0.07207734,0.382077924726468,8.074639175257733,1.2556303198555252,0.3892857142857145,0.0482431092007574,20.160076228119703,77.20957299774496,0.0205565533980582,0.4196668981566089,21.547293277810827,0.0010178853081902,0.0
2021-01-25,20210125,虎丘,阴-小雨,14,8,57,2,东南风,微风,良,9.0,7.52,10.72,2.93,0.025,0.019,0.35,376.3,25.2,0.002,1670680.0,10.3,1.0,6.53,16.9,17.5,96.48,1.0996666666666668,125.226,0.000475,67.67999999999999,0.0712250712250712,0.9280908175207564,0.019,0.0381679389312977,0.1,425.88,0.653,188.15,181.168,0.5294117647058824,0.1845,0.249236641221374,1.7899999999999998,45.36233158879247,1.0305343511450382,2.898687999999995,0.5787071964458723,0.532505384949298,242.72786259541985,1.4775,0.255711635303472,0.0714016319999999,0.5916294572668386,11.0357,1.2981317266466093,0.3970370370370367,0.0634189926771944,24.90661174047374,110.51369614182951,0.0181394402035623,0.3492552199110828,11.718685121107267,0.0008333415071005,45.58832410669351
2021-01-26,20210126,虎丘,阴,7,5,66,2,西北风,3级,良,18.91,8.306,9.416,2.587,0.025,0.0151,0.43,391.96,10.418,0.002,3239930.0,7.4,3.7,3.14,24.0,24.258064516129032,170.36214000000004,1.0278333333333334,126.5145,0.0003975,155.47802,0.0600240961077292,0.994226764099444,0.015,0.0875810124365037,0.0093516209476309,190.8335,0.7327985189756249,309.66333333333336,165.4077,1.003125,0.0383,1.0650665666604162,1.1101269560082667,50.34145044573777,7.016848832225684,17.169786432000006,1.2632109157310911,1.168611653202209,590.0972047225723,0.238775,0.3943815492917472,0.2445729445599999,3.4785767499114275,12.614198286413709,2.70070746274821,0.6606714079286811,0.2961623176957005,92.73673995302715,238.4590514000421,0.016896896139585,0.1704088869244707,22.57006982146915,0.007244890577201,7.344965752323375
2021-01-27,20210127,虎丘,多云,10,5,84,2,东北风,2级,良,18.91,8.306,9.416,2.587,0.025,0.0151,0.43,391.96,10.418,0.002,3239930.0,7.4,0.7,12.87,14.0,24.258064516129032,170.36214000000004,1.0278333333333334,126.5145,0.0003975,155.47802,0.0600240961077292,0.994226764099444,0.015,0.0875810124365037,0.0093516209476309,190.8335,0.7327985189756249,309.66333333333336,165.4077,1.003125,0.0383,1.0650665666604162,1.1101269560082667,50.34145044573777,7.016848832225684,17.169786432000006,1.2632109157310911,1.168611653202209,590.0972047225723,0.238775,0.3943815492917472,0.2445729445599999,3.4785767499114275,12.614198286413709,2.70070746274821,0.6606714079286811,0.2961623176957005,92.73673995302715,238.4590514000421,0.016896896139585,0.1704088869244707,22.57006982146915,0.007244890577201,7.344965752323375
2021-01-28,20210128,虎丘,晴-多云,10,-3,108,3,西北风,3级,轻度,9.3,7.44,10.85,3.13,0.025,0.019,0.35,383.3,29.8,0.003,2166230.0,6.9,0.5,12.54,30.1,17.5,100.905,1.1663333333333332,129.142,0.000475,69.19200000000001,0.0712250712250712,0.9463141150476216,0.019,0.0324675324675324,0.0485436893203883,714.7900125,1.2174757281553397,255.53333333333333,264.6838125,0.3079470198675497,0.09225,0.4071428571428571,2.6228518838693624,45.36233158879247,0.9208178009245794,2.100560000000004,0.5874532356993403,1.0226060531798156,374.5886363636364,0.78875,0.2625683060109289,0.12789546,0.431139206334923,26.195423481054306,1.3378554771191715,0.3400284900284903,0.0985818056035973,22.12594164456233,202.36391238343091,0.0174703389830508,0.4082429017392596,3.90847989123284,0.0008096382636655,39.12134643028271
2021-01-29,20210129,虎丘,晴-多云,9,1,66,2,东南风,3级,良,8.8,7.5,10.84,4.08,0.025,0.028,0.46,386.7,54.0,0.003,2940490.0,3.4,0.0,15.11,17.2,15.862068965517242,95.392,1.519179166666667,139.86,0.0007,66.0,0.054229934924078,0.9338478840147424,0.0277375,0.0181818181818181,0.0,714.7900125,1.429746485618134,386.7,186.448,0.5086705202312138,0.0,0.2747272727272727,1.7551020408163265,45.36233158879247,0.4746367031741225,2.71,0.7577211226335321,1.7148352247373506,120.93163636363634,0.0,0.2460459117874645,0.1637923999999999,0.1325677065478231,26.195423481054306,1.264325700117325,0.2939262472885032,0.0540801717967072,12.109681787406908,109.1512223263864,0.0274840944881889,0.5029641288922148,11.370109258578635,0.0017109169230769,0.0
2021-01-30,20210130,虎丘,晴-多云,15,8,64,2,东南风,2级,良,8.3,7.58,11.02,3.42,0.025,0.022,0.44,389.0,29.0,0.002,2292970.0,7.2,0.0,14.7,14.3,19.130434782608692,91.466,1.294,130.57399999999998,0.00055,62.91400000000001,0.0566893424036281,0.9376166840462788,0.022,0.0333333333333333,0.0,414.7000000000001,1.429746485618134,389.0,157.586,0.576388888888889,0.0,0.49,1.5376344086021505,45.36233158879247,0.7970689360957991,3.707128000000001,0.6996392821997264,1.4462887678468637,185.42333333333332,0.0,0.2345282051282051,0.17495352,0.4619952494061757,22.60322580645161,1.1914764805893396,0.3623356009070295,0.1108597285067873,20.745430281268703,85.44996400287978,0.0241342986425339,0.3884158809360769,15.570505401234568,0.002573108496732,0.0
2021-01-31,20210131,虎丘,阴-小雨,14,9,69,2,南风,2级,良,9.0,7.56,10.88,3.3,0.025,0.019,0.39,387.1,30.3,0.002,2327860.0,10.9,0.9,9.01,12.0,19.5,97.92,1.2363333333333333,130.518,0.000475,68.03999999999999,0.0639386189258312,0.9419429192747976,0.019,0.0319488817891373,0.09,363.6,0.901,203.7368421052632,130.56,0.7438016528925621,0.18405,0.2878594249201278,1.29,45.36233158879247,0.8626198083067093,3.4119679999999954,0.6414396838654791,0.7755930253683306,148.40894568690095,1.49625,0.2523061066735377,0.1039105279999999,0.4211774690182681,10.812,1.2928688300364948,0.3895652173913041,0.0669440523070064,21.39523699421965,77.86028404585106,0.0187490232558139,0.4088006730469965,23.7955057714637,0.0014767188498402,27.049723756906083
2021-02-01,20210201,虎丘,中雨-多云,9,4,80,2,西北风,2级,良,9.5,7.56,10.79,3.27,0.025,0.018,0.4,386.3,27.1,0.002,2095150.0,9.2,9.2,3.47,12.2,21.05263157894737,102.505,1.2293333333333334,128.998,0.00045,71.82,0.0623441396508728,0.9457100825959748,0.018,0.0355871886120996,0.212968700464017,330.62,0.3304761904761905,37.872549019607845,131.63799999999998,0.7723577235772359,0.87315,0.1234875444839857,2.038095238095238,45.36233158879247,1.0420272780819444,3.3837439999999948,0.6721499345490574,0.2944392636860784,167.71743772241993,4.5633125,0.2646656338755486,0.0396877779999999,0.5252852150501081,4.031809523809524,1.365099517823943,0.3767082294264336,0.0289197996449615,24.70314950589735,83.60383755319916,0.0181939110070257,0.3726137762282341,24.257055985194004,0.0006398900032351,157.37460758569114
