date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,temperature_2m_mean,rain_sum,shortwave_radiation_sum,wind_speed_10m_max,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index,rain_temp_interaction,wind_turbidity_index,radiation_temp_ratio,conductivity_rain_index,wind_oxygen_mixing,thermal_stratification_index,nutrient_runoff_potential,light_availability_index,weather_stress_index,pH_conductivity_stability,temp_turbidity_metabolism,oxygen_pH_balance,nutrient_temp_efficiency,radiation_nutrient_productivity,wind_mixing_efficiency,precipitation_nutrient_loading,thermal_oxygen_capacity,pH_oxygen_photosynthesis,conductivity_turbidity_clarity,wind_radiation_mixing,temp_conductivity_density,nutrient_redox_potential,light_penetration_depth,metabolic_activity_index,hydrodynamic_mixing_index,biogeochemical_cycling_index,ecological_stress_index,water_column_stability,algal_growth_potential,environmental_capacity_index
2021-01-11,20210111,滨湖,阴-晴,6,-3,83,2,西北风,3级,良,18.33,8.0445,9.2765,4.0920000000000005,0.025,0.0515,0.888,403.36800000000005,20.460500000000003,0.01199,9451975.0,0.5,0.0,12.51,20.9,14.698795180722891,147.912255,1.6476666666666666,132.28599999999997,0.00141,143.95141,0.0342935528120713,0.9386337861297174,0.0513,0.0465972501644805,0.0,357.93525,0.7448663024557771,347.09000000000003,155.8442,0.98990675990676,0.0,0.5855705576904389,1.0838594724832156,48.21417861162895,2.8491527519014186,9.943357100000004,1.9710442919880464,2.799837065581741,343.6387798335584,0.0,0.3660271789913462,0.170140783075,0.9777758996280808,12.700936018957346,2.6105229226300186,0.3550260663507109,0.1084583749184585,41.62926869043764,217.28063451589583,0.083593753020783,0.3445003478728366,22.651804370599216,0.0217215620505175,0.0
2021-01-12,20210112,滨湖,晴,10,0,102,3,西南风,4级,轻度,3.3,8.4,12.51,4.5,0.025,0.042,0.95,427.9,3.5,0.001,4151280.0,1.7,0.0,13.44,15.3,22.09302325581395,41.283,1.8306666666666669,132.28999999999996,0.00105,27.72,0.0262881177707676,0.9348028426015144,0.042,0.1423237106116642,0.0,53.55,1.634717139840654,427.9,191.403,0.2142857142857142,0.0,1.9879185970805917,2.923005135450162,50.91427984879181,1.332166155802896,24.51960000000001,1.1699579737616994,2.684637897370891,1097.9152083970052,0.0,0.0962532058754954,0.31945536,6.203244113686232,31.13335212284175,0.4673410866770329,0.4604100946372241,0.4090738837556723,38.5308,35.359619020939846,0.0907543636363636,0.0763674774466141,5.95408163265306,0.0241260368098159,0.0
2021-01-13,20210113,滨湖,晴-多云,16,2,72,2,南风,3级,良,3.9,8.36,12.18,4.49,0.025,0.035,0.91,429.9,2.4,0.001,5137540.0,3.9,0.0,13.31,16.3,25.27777777777777,47.502,1.8116666666666668,132.438,0.000875,32.604,0.0274423710208562,0.9248943538636888,0.035,0.1423237106116642,0.0,39.12,1.634717139840654,429.9,198.534,0.2378048780487804,0.0,1.9879185970805917,2.923005135450162,50.71072373303818,2.265259672550378,22.52812799999998,1.1484688822327955,2.375378240407199,1097.9152083970052,0.0,0.1102390345787885,0.3015353879999999,6.203244113686232,31.13335212284175,0.5519485447198715,0.4545773874862786,0.4090738837556723,50.33165019011405,44.45765438142528,0.0706617486338797,0.0679107643717444,6.233677870315286,0.0281078145188711,0.0
2021-01-14,20210114,滨湖,多云-晴,17,2,86,2,东南风,2级,良,4.4,8.26,10.04,4.4,0.025,-1.0,0.86,431.8,1.8,0.007,10078200.0,5.7,0.0,13.35,13.7,0.2480001638099143,44.176,1.4200000000000002,132.738,-0.0005248487499999,36.344,0.0290360046457607,0.7725981500126065,0.0042125,0.1423237106116642,0.0,24.66,1.634717139840654,431.8,137.54799999999997,0.3188405797101449,-0.0,1.9879185970805917,2.5370370370370368,50.14047750941656,3.296256379963334,15.939503999999992,-0.1744507422822333,2.799837065581741,1097.9152083970052,0.0,0.1020702402957486,0.2358998399999999,6.203244113686232,31.13335212284175,0.6223236786743713,0.3673170731707316,0.4090738837556723,50.67968888888888,42.10085207431206,0.0042617300207689,0.0750629443485139,9.97647553035077,-0.0402545134757107,0.0
2021-01-15,20210115,滨湖,晴-阴,18,1,104,3,西北风,3级,轻度,18.33,8.0445,9.2765,4.0920000000000005,0.025,0.0515,0.888,403.36800000000005,20.460500000000003,0.01199,9451975.0,7.5,0.0,13.06,23.5,14.698795180722891,147.912255,1.6476666666666666,132.28599999999997,0.00141,143.95141,0.0342935528120713,0.9386337861297174,0.0513,0.0465972501644805,0.0,357.93525,0.7448663024557771,347.09000000000003,155.8442,0.98990675990676,0.0,0.5855705576904389,1.0838594724832156,48.21417861162895,2.8491527519014186,9.943357100000004,1.9710442919880464,2.799837065581741,343.6387798335584,0.0,0.3660271789913462,0.170140783075,0.9777758996280808,12.700936018957346,2.6105229226300186,0.3550260663507109,0.1084583749184585,41.62926869043764,217.28063451589583,0.083593753020783,0.3445003478728366,22.651804370599216,0.0217215620505175,0.0
2021-01-16,20210116,滨湖,阴-多云,5,-1,85,2,东北风,4级,良,5.0,8.38,12.86,4.4,0.025,-1.0,0.82,427.2,4.8,0.002,3060260.0,2.7,0.0,9.34,19.9,0.2480001638099143,64.3,1.406666666666667,132.594,-0.0005248487499999,41.900000000000006,0.0304506699147381,1.0053980925932944,0.0042125,0.1423237106116642,0.0,95.52,1.5566666666666666,427.2,255.914,0.25,-0.0,1.610344827586207,2.923005135450162,50.77936735218378,1.927644808189474,24.490584000000027,-0.2311245750037935,2.799837065581741,1097.9152083970052,0.0,0.1501634750116768,0.2258113120000001,6.203244113686232,30.977666666666664,0.7082563907515033,0.5404019488428748,0.2982120051085568,52.82686274509805,69.71692825112108,0.0042617300207689,0.0856015025035539,5.34,-0.0402545134757107,0.0
2021-01-17,20210117,滨湖,多云-晴,6,-2,71,2,西北风,微风,良,5.2,8.34,12.52,4.44,0.025,-1.0,0.86,427.2,5.4,0.002,3879280.0,0.6,0.0,13.52,15.5,1.001001001001001,65.104,1.0739750000000003,132.822,-0.0005248487499999,43.368,-0.0062404313386141,0.9839675383832858,0.0042125,0.1423237106116642,0.0,83.7,1.634717139840654,427.2,194.06,0.3333333333333333,-0.0,1.9879185970805917,2.5,50.536983737137554,1.8527850657860991,22.480912,-0.5476144725162073,7.218771000115717,1034.625,0.0,0.1520411022886501,0.3114575359999999,6.203244113686232,31.13335212284175,0.7365866463815635,-0.1915400788337238,0.3883272058823529,50.08923985239852,56.47421524663677,0.1637384489130585,0.0944771339477938,9.12820512820513,0.098786773680235,0.0
2021-01-18,20210118,滨湖,晴,10,0,84,2,西南风,2级,良,5.2,8.34,12.48,4.62,0.025,0.044,0.9,428.1,4.1,0.002,3230440.0,2.5,0.0,13.84,12.6,20.0,64.896,1.854666666666667,132.572,0.0011,43.368,0.027746947835738,0.9808238721264704,0.044,0.1423237106116642,0.0,51.66,1.634717139840654,428.1,157.248,0.4094488188976378,0.0,1.9879185970805917,2.032258064516129,50.554494533258975,2.3250636119668697,22.409088,1.2243020018124886,2.754125225911124,1057.6588235294118,0.0,0.1512374737823351,0.317810688,6.203244113686232,28.126451612903224,0.7363676408753143,0.4640177580466148,0.4090738837556723,55.68237037037037,45.879140116238354,0.0879373665480427,0.0840193230031359,13.80197160394321,0.0410889965397923,0.0
2021-01-19,20210119,滨湖,晴,12,3,91,2,东南风,4级,良,5.5,8.35,12.68,4.52,0.025,0.044,0.93,427.6,5.6,0.002,2052350.0,4.7,0.0,13.71,22.2,20.666666666666668,69.74,1.8313333333333333,133.025,0.0011,45.925,0.0268528464017185,1.004390000109921,0.044,0.1423237106116642,0.0,124.32,1.634717139840654,427.6,281.496,0.2466367713004484,0.0,1.9879185970805917,2.923005135450162,50.605376093379626,1.954339899926429,23.109299999999987,1.2823008773210636,2.7733537408704287,1097.9152083970052,0.0,0.1627158189454036,0.3216091799999999,6.203244113686232,31.13335212284175,0.7789790014613635,0.4596670247046185,0.3763175230566535,52.36771582733813,85.5281591482208,0.0939973913043478,0.0958178280662649,4.729232439823845,0.0201513362068965,0.0
2021-01-20,20210120,滨湖,多云-小雨,17,9,49,1,东南风,微风,优,5.8,8.34,12.58,4.5,0.025,0.038,0.84,427.0,4.2,0.002,1768140.0,8.0,0.0,12.94,20.1,21.538461538461537,72.964,1.7926666666666666,132.28199999999998,0.00095,48.372,0.0297265160523186,1.004281640670723,0.038,0.1423237106116642,0.0,84.42000000000002,1.634717139840654,427.0,252.85800000000003,0.2871287128712871,0.0,1.9879185970805917,2.923005135450162,50.53308745115218,2.6862018675767425,22.588648,1.1733833344863644,2.3118822876608576,1097.9152083970052,0.0,0.1704766355140186,0.2995247679999999,6.203244113686232,31.13335212284175,0.8216317861728403,0.5011058263971462,0.4090738837556723,62.73399587628867,81.6958654519972,0.0730097454545454,0.0831608163389796,6.069502989902949,0.0218343040466642,0.0
2021-01-21,20210121,滨湖,小雨,14,8,49,1,北风,2级,优,7.4,8.34,11.68,4.44,0.025,0.032,0.7,428.2,3.3,0.003,5209450.0,9.9,0.8,3.93,14.4,21.21212121212121,86.432,1.7240000000000002,132.28199999999998,0.0008,61.716,0.035663338088445,0.9715163331635174,0.032,0.1423237106116642,0.0952380952380952,47.52,0.4678571428571428,237.88888888888889,168.192,0.5103448275862069,0.2928,0.9139534883720932,1.809523809523809,50.55643790970957,4.681436361146154,20.972607999999997,1.0597417379335536,0.5881885412008636,1097.9152083970052,1.7860000000000005,0.2013793103448276,0.084460416,6.203244113686232,6.7371428571428575,1.047873219338204,0.5581740370898716,0.1680061559507524,82.47630205949658,74.61139896373058,0.0480941176470588,0.0797136263591866,15.07101070154578,0.0098374630021141,24.47764235037293
2021-01-22,20210122,滨湖,中雨,10,6,51,2,东北风,微风,良,7.7,8.27,10.75,4.45,0.025,0.03,0.76,428.9,1.2,0.004,3280960.0,8.7,7.8,2.21,16.4,24.516129032258064,82.775,1.7466666666666668,131.631,0.00075,63.679,0.0328515111695138,0.900969913538327,0.03,0.1423237106116642,0.1589066168803265,19.68,0.2540229885057471,48.73863636363636,176.29999999999998,0.4666666666666667,1.3920031249999998,1.0045454545454544,2.781609195402299,50.14558019636349,7.510307718198792,17.338674999999988,1.160995313938504,0.3337026820389671,1097.9152083970052,6.575359375000001,0.1925447778553152,0.0420507749999999,6.203244113686232,4.165977011494253,1.0901030133732057,0.4485052562417869,0.1843202668890741,102.5644284691765,88.37567359507312,0.0449724770642201,0.0638339754225134,12.13050505050505,0.0101355172413793,77.92715002838261
2021-01-23,20210123,滨湖,小雨-多云,7,1,71,2,北风,3级,良,7.5,8.22,11.55,4.45,0.025,0.034,0.83,425.3,5.3,0.003,2836400.0,6.0,3.6,3.03,15.8,23.71428571428571,86.625,1.7713333333333334,132.17600000000002,0.00085,61.650000000000006,0.0300842358604091,0.9631394568786243,0.034,0.1423237106116642,0.1589066168803265,83.74,0.3564705882352941,92.45652173913044,182.49,0.4716981132075472,1.3920031249999998,0.4809523809523809,2.282352941176471,49.77327812139898,3.260253318483132,17.19102000000002,1.257112582230126,0.509003927293297,1066.6253968253968,6.575359375000001,0.2032019704433497,0.06019398,6.203244113686232,5.632235294117647,1.06305423657801,0.4239169675090256,0.0882481432940148,66.23790697674418,83.14039149652704,0.0598056880733945,0.1029586796010153,12.617182864601874,0.0060591411564625,77.92715002838261
2021-01-24,20210124,滨湖,多云-阴,8,6,114,3,东北风,2级,轻度,8.0,8.16,10.92,4.44,0.039,0.036,0.93,426.4,5.9,0.002,3041450.0,6.1,0.0,6.16,13.0,25.135135135135137,87.36,1.8020000000000005,132.72799999999998,0.0014039999999999,65.28,0.0418904403866809,0.9221537005199753,0.036,0.1423237106116642,0.0,76.7,0.6844444444444444,426.4,141.96,0.6106870229007634,0.0,0.8927536231884058,1.4444444444444444,49.43099799794199,3.279335796807177,14.693952000000005,1.4411026579214672,1.127128514411733,803.3623188405796,0.0,0.2043986897519887,0.111663552,6.203244113686232,8.897777777777778,1.133510483744921,0.5306345864661655,0.1641091219096334,62.86222222222223,72.91082445316881,0.0672061764705882,0.1164776808159161,19.87762950876989,0.017079652173913,0.0
2021-01-25,20210125,滨湖,阴-小雨,13,8,60,2,东南风,微风,良,7.7,8.15,11.32,4.38,0.039,0.034,0.91,427.0,5.4,0.002,2139580.0,9.4,1.0,3.86,16.2,26.0,87.164,1.7746666666666666,132.70499999999998,0.001326,62.755,0.0428100987925356,0.9487422717445452,0.034,0.1423237106116642,0.1149425287356322,87.48,0.4436781609195402,213.5,183.384,0.4723926380368098,0.472,0.6031249999999999,1.9770114942528736,49.381854043991645,3.3385363852012304,14.97070000000001,1.3873159194404403,0.67896511250579,1080.84375,2.2095,0.2036542056074766,0.07209708,6.203244113686232,7.187586206896552,1.0907870264708397,0.5573018660812297,0.1121050185873605,65.89857142857143,87.41415557112823,0.0651005204460966,0.1064297947061501,12.374948247958146,0.0083539124273255,33.62992847973592
2021-01-26,20210126,滨湖,小雨-多云,7,3,60,2,西北风,3级,良,18.33,8.0445,9.2765,4.0920000000000005,0.025,0.0515,0.888,403.36800000000005,20.460500000000003,0.01199,9451975.0,7.6,4.3,2.51,20.9,14.698795180722891,147.912255,1.6476666666666666,132.28599999999997,0.00141,143.95141,0.0342935528120713,0.9386337861297174,0.0513,0.0465972501644805,0.0,357.93525,0.7448663024557771,347.09000000000003,155.8442,0.98990675990676,0.0,0.5855705576904389,1.0838594724832156,48.21417861162895,2.8491527519014186,9.943357100000004,1.9710442919880464,2.799837065581741,343.6387798335584,0.0,0.3660271789913462,0.170140783075,0.9777758996280808,12.700936018957346,2.6105229226300186,0.3550260663507109,0.1084583749184585,41.62926869043764,217.28063451589583,0.083593753020783,0.3445003478728366,22.651804370599216,0.0217215620505175,0.0
2021-01-27,20210127,滨湖,多云,10,4,75,2,东北风,2级,良,8.2,7.99,10.02,4.08,0.041,0.034,0.89,428.9,5.3,0.002,7756380.0,6.9,0.2,12.36,14.8,25.428571428571427,82.16399999999999,1.668,133.18699999999998,0.001394,65.518,0.0460157126823793,0.850404456994298,0.034,0.1423237106116642,0.0217391304347826,78.44,1.3434782608695652,357.4166666666667,148.296,0.5503355704697986,0.0924,1.9619047619047616,1.6304347826086958,48.44778546178287,3.727178816471939,9.820602000000004,1.3922996334442768,2.150071649038701,1007.5746031746032,0.4121000000000001,0.1911235170969993,0.184532328,6.203244113686232,19.88347826086957,1.1608889233325046,0.4564666666666667,0.3862017247844019,63.24569942196531,84.93246553292742,0.0596860629921259,0.1176745382826337,15.8415386694293,0.030810845087402,5.753482056256061
2021-01-28,20210128,滨湖,晴,10,-3,113,3,西北风,4级,轻度,8.5,8.01,10.19,4.0,0.044,0.031,0.9,427.3,6.1,0.001,3861440.0,6.3,0.2,12.73,27.1,28.125,86.615,1.6436666666666666,133.033,0.001364,68.085,0.0488346281908989,0.8713336270573766,0.031,0.1408450704225352,0.0210526315789473,165.31,1.34,356.08333333333337,276.149,0.3124999999999999,0.0931,1.7929577464788733,2.873684210526316,48.53918931581681,3.490358528604581,10.394818999999996,1.4240486807066055,2.1263292101647853,1097.9152083970052,0.4044,0.2022297455054867,0.1958752369999999,6.203244113686232,31.13335212284175,1.2039960399742922,0.5026011098779133,0.3585915492957746,62.50325675675675,161.3886358859385,0.0568602,0.1242803708318478,4.90923713235294,0.0151316700917247,10.882719211822662
2021-01-29,20210129,滨湖,晴,9,0,84,2,东南风,3级,良,8.2,8.06,10.77,4.2,0.066,0.044,1.05,431.1,11.6,0.001,2259310.0,2.7,0.0,14.83,18.5,23.333333333333336,88.314,1.7646666666666668,136.388,0.002904,66.092,0.0627973358705994,0.914057485212434,0.044,0.0793650793650793,0.0,214.6,1.6119565217391305,431.1,199.245,0.4408602150537634,0.0,1.176984126984127,2.010869565217392,48.913375766079376,1.8635894082359692,12.10117200000001,1.6484586569134618,3.1875876740883533,632.9642857142858,0.0,0.204383244619301,0.249161796,3.180141634700502,29.82119565217392,1.1600506220898643,0.7169069457659376,0.2263431013431013,42.36969285714285,106.00237579484312,0.0956873076923076,0.1827749630786741,10.218002081165452,0.0228660854700854,0.0
2021-01-30,20210130,滨湖,晴-多云,14,7,75,2,东南风,3级,良,7.6,8.08,11.18,4.15,0.042,0.037,1.02,427.7,10.0,0.001,2273430.0,6.5,0.0,14.45,14.2,26.842105263157897,84.96799999999999,1.735666666666667,134.734,0.001554,61.408,0.0411361410381978,0.9346460659255368,0.037,0.0909090909090909,0.0,142.0,1.634717139840654,427.7,158.756,0.5314685314685315,0.0,1.3136363636363635,1.6511627906976745,48.970919578719766,1.9047049184706488,13.040352,1.545634811031975,2.8071705238549365,552.1218181818182,0.0,0.1981992069045952,0.25525058,4.234653465346534,23.859302325581396,1.076371782496306,0.4966942213516161,0.2550750220653133,45.31626666666666,75.59010996707991,0.0819287766990291,0.157105155953878,15.895740623013353,0.0247883181818181,0.0
2021-01-31,20210131,滨湖,阴-小雨,14,8,79,2,南风,2级,良,8.6,8.14,11.1,3.95,0.025,0.034,0.91,428.7,4.4,0.001,3227320.0,9.8,1.0,8.0,11.9,26.0,95.46,1.6313333333333333,132.81199999999998,0.00085,70.004,0.0274423710208562,0.9515111837509252,0.034,0.1423237106116642,0.1041666666666666,52.36000000000001,0.8333333333333334,214.35,132.09,0.7166666666666667,0.472,1.4814814814814814,1.34375,49.353530546956925,4.670398272892242,14.425560000000011,1.451171102229578,1.4071815803228809,944.7277777777778,1.9875,0.2221549918547824,0.145632,6.203244113686232,9.916666666666668,1.2175978642123106,0.3472557628979145,0.299289188178077,83.10635294117645,71.63155316021557,0.069380606060606,0.0926909710693494,25.602916666666665,0.030558024691358,26.37053304052705
2021-02-01,20210201,滨湖,小雨-多云,10,2,75,2,西风,2级,良,8.8,8.04,10.85,4.04,0.025,0.032,0.8,428.4,3.1,0.001,3609260.0,9.2,5.4,3.41,10.7,24.24242424242424,95.48,1.624,132.17199999999997,0.0008,70.752,0.031210986267166,0.934709367302579,0.032,0.1423237106116642,0.1589066168803265,33.17,0.3479591836734694,66.93749999999999,116.09499999999998,0.814814814814815,1.3920031249999998,0.8317073170731708,1.6428571428571428,48.74160663897523,6.367077725506522,11.73535999999998,1.2918524058014318,0.5456000000000001,1097.9152083970052,6.575359375000001,0.2223567768979972,0.0569776899999999,6.203244113686232,3.7231632653061215,1.246037303062774,0.3521847690387013,0.1650212930700735,94.30702702702702,65.91991038924671,0.0551111111111111,0.0821354059197102,32.320987654320994,0.0160142755889097,77.92715002838261
